,147,29
,94,44
,34,4
,104,65
,109,26
,96,85
,93,62
,76,51
,75,38
,62,26
,81,44
,63,18
,132,41
,125,40
,92,23
,279,234
,575,474
,866,745
,662,564
,438,316
,611,480
,740,549
,804,463
,632,532
,815,618
,614,536
,335,402
,683,538
,1072,716
,720,463
,560,478
,1249,918
,481,405
,383,514
,451,443
,230,201
,1126,830
,919,596
,548,356
,677,429
,735,570
,643,504
,806,444
,1013,605
,458,544
,328,350
,222,243
,350,377
,482,387
,207,182
,664,691
,412,438
,499,368
,1173,733
,568,463
,438,696
,168,204
,297,508
,518,466
,260,303
,346,514
,219,241
,304,322
,330,307
,351,327
,299,322
,385,433
,307,265
,402,535
,528,183
,1275,544
,1499,679
,721,341
,901,428
,364,153
,1042,488
,460,187
,801,351
,683,367
,587,244
,95,27
,617,233
,951,488
,675,280
,427,170
,771,312
,224,258
,207,279
,357,151
,208,109
,264,85
,469,160
,900,393
,1147,590
,1620,735
,603,270
,61,51
,49,20
,819,410
,1190,795
,91,88
,377,236
,2029,793
,547,275
,1635,982
,221,102
,228,149
,696,439
,547,303
,464,402
,506,242
,263,198
,950,644
,1250,717
,672,745
,215,115
,1831,899
,957,293
,490,68
,272,137
,54,4
,708,215
,305,105
,800,272
,1339,384
,865,348
,387,125
,192,65
,432,100
,180,20
,38,25
,807,317
,1112,335
,722,273
,314,58
,852,340
,76,4
,219,47
,88,13
,230,42
,49,9
,121,17
,105,11
,120,5
,59,2
,72,4
,270,38
107-GETTYSBURG LEGION ANNEX,738,163
107-HOVEN AMERICAN LEGION,331,52
,113,49
,302,110
,104,62
,53,24
,157,207
,358,143
,56,48
,277,145
,76,126
,381,319
,140,157
,125,149
,193,59
,239,54
,210,63
,177,65
,44,94
,15,37
,41,433
,7,157
,33,366
,30,579
,32,414
,25,357
,14,67
,276,96
,232,80
,222,71
,121,69
,82,33
,285,144
,96,42
,294,188
,246,196
,1009,306
,57,10
,82,13
119-AGAR FIRE HALL,92,23
119-BILL FLOYD SHOP,111,23
119-PHOENIX CENTER,476,91
,12,43
,68,9
,90,11
,96,366
,44,72
,21,220
,47,339
,58,171
,51,274
,108,27
,302,62
,83,10
,62,14
,138,18
,264,51
,69,22
,121,27
,193,43
,223,50
,264,77
,159,44
,83,17
,621,163
,664,208
,242,64
,204,60
,384,139
,332,135
,102,53
,388,139
,238,90
,238,125
,456,239
,233,131
,315,137
,400,184
,413,128
,305,131
,285,146
,418,208
,462,224
,636,175
,889,309
,127,16
,122,20
,347,46
,120,40
,228,80
,346,111
,331,115
,78,3
,67,11
,130,15
135-GAYVILLE COMMUNITY CENTER,387,267
135-JODEAN'S STEAKHOUSE AND LOUNGE,816,445
135-LESTERVILLE FIRE HALL,352,91
135-LEWIS AND CLARK REC AREA,530,197
135-MAYFIELD STORE,333,155
135-NATIONAL FIELD ARCHERY ASSOC.,1808,1035
135-YANKTON CITY HALL,1430,1113
,7,27
,7,69
,67,99
,59,10
,215,112
,13,35
